feature	Anaerospora	RBG.13.54.9.Genus	Meiothermus	Deinococcus	WPS.2.Genus	KD4.96.Genus	Caldilineaceae.Genus	Lineage.IIb.Genus	SBR1031.Genus	JG30.KF.CM45.Genus	Candidatus.Obscuribacter	Obscuribacteraceae.Genus	Vampirovibrio	Vampirovibrionaceae.Genus	Frankiales.Genus	Nakamurella	Micromonospora	PeM15.Genus	Longivirga	Gordonia	Corynebacteriales.Genus	Nocardia	Nocardiaceae.Genus	Smaragdicoccus	Mycobacterium	Rhodococcus	Nocardioides	Marmoricola	Brevibacterium	Kineosporiaceae.Genus	Leucobacter	Agromyces	Glutamicibacter	Kocuria	IMCC26207	Microtrichales.Genus	Iamia	Acidimicrobiia.Genus	IMCC26256.Genus	Ilumatobacteraceae.Genus	Microtrichaceae.Genus	Gaiellales.Genus	X67.14.Genus	Conexibacter	Thermoleophilia.Genus	Gaiella	Clostridium.sensu.stricto.12	Clostridium.sensu.stricto.3	Clostridium.sensu.stricto.5	Clostridium.sensu.stricto.18	Clostridium.sensu.stricto.13	Clostridium.sensu.stricto.9	Acidaminobacter	Paraclostridium	Thermoactinomycetaceae.Genus	Peptostreptococcaceae.Genus	Peptostreptococcus	Amnipila	Geothermomicrobium	Lachnoclostridium	Cetobacterium	Brevibacillus	Enterococcus	Ligilactobacillus	Limosilactobacillus	Lactobacillus	Weissella	Streptococcus	Carnobacterium	Vagococcus	Staphylococcus	Bacillus	Geobacillus	Planococcaceae.Genus	Lysinibacillus	Exiguobacterium	Brochothrix	Holophagaceae.Genus	Kapabacteriales.Genus	Candidatus.Amoebophilus	Barnesiellaceae.Genus	Flavobacterium	Chryseobacterium	Cloacibacterium	NS9.marine.group.Genus	AKYH767.Genus	Sphingobacteriales.Genus	env.OPS.17.Genus	Fluviicola	Chitinophagales.Genus	Dinghuibacter	Chitinophagaceae.Genus	Sediminibacterium	Ferruginibacter	Terrimonas	Aurantisolimonas	Flavihumibacter	Saprospiraceae.Genus	Haliscomenobacter	Bacteroidia.Genus	Cytophagales.Genus	Cytophaga	Microscillaceae.Genus	Hassallia	Ohtaekwangia	OLB12	Flectobacillus	Runella	Fibrobacteraceae.Genus	Babeliales.Genus	Vermiphilaceae.Genus	Babeliaceae.Genus	BD7.11.Genus	Verrucomicrobiaceae.Genus	Pedosphaeraceae.Genus	DEV008	Chthoniobacter	Verrucomicrobiae.Genus	Brevifollis	Luteolibacter	Methanosarcina	Methanobacteriaceae.Genus	Opitutaceae.Genus	Saccharimonadales.Genus	TM7a	ZOR0006	Armatimonadota.Genus	Defluviicoccales.Genus	Candidatus.Alysiosphaera	A0839.Genus	Hirschia	SWB02	Polymorphobacter	Magnetospirillum	Novosphingobium	Sphingopyxis	Sphingorhabdus	Rhizorhapis	Blastomonas	Rhizobiaceae.Genus	alphaI.cluster	Alsobacter	Mesorhizobium	Mycoplana	Martelella	Pseudochrobactrum	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Shinella	Hyphomicrobium	Pedomicrobium	Methyloligellaceae.Genus	Bauldia	Devosia	Alphaproteobacteria.Genus	Rhizobiales.Incertae.Sedis.Genus	Nordella	Xanthobacteraceae.Genus	Phreatobacter	Aminobacter	Paracoccus	Defluviimonas	Rhodobacteraceae.Genus	Tabrizicola	Gemmobacter	Pseudorhodobacter	Phenylobacterium	Caulobacter	Bosea	Beijerinckiaceae.Genus	Pseudorhodoplanes	Bradyrhizobium	Afipia	Fodinicurvataceae.Genus	Novispirillum	Elstera	Roseomonas	Rhodovarius	Rhodovastum	Rhodospirillales.Genus	Reyranella	Holosporaceae.Genus	Caedibacter	Oligoflexaceae.Genus	Candidatus.Megaira	Rickettsiaceae.Genus	Bacteriovoracaceae.Genus	Bdellovibrio	OM27.clade	X0319.6G20.Genus	Desulfobacterota.Genus	MBNT15.Genus	Sandaracinaceae.Genus	mle1.27.Genus	Haliangium	Anaeromyxobacter	Blfdi19.Genus	Pajaroellobacter	Phaselicystis	Aetherobacter	Polyangia.Genus	NB1.j.Genus	P3OB.42	SAR324.clade.Marine.group.B..Genus	Desulfobulbus	Candidatus.Berkiella	Candidatus.Competibacter	Ahniella	Stenotrophomonas	Luteimonas	Sulfurifustis	Chitinibacter	Chitinilyticum	Sutterellaceae.Genus	Rheinheimera	Undibacterium	Neisseriaceae.Genus	Leeia	Burkholderiales.Genus	AAP99	Azospira	Dechloromonas	Candidatus.Accumulibacter	Dechlorobacter	Zoogloea	Rhizobacter	Inhella	Comamonadaceae.Genus	Curvibacter	Hydrogenophaga	Ideonella	Rubrivivax	Aquabacterium	Paucibacter	Nitrosomonas	Crenobacter	Chitinivorax	TRA3.20.Genus	IS.44	SC.I.84.Genus	Sulfuritalea	A21b.Genus	Nitrosomonadaceae.Genus	Achromobacter	Cellvibrio	Shewanella	Vibrio	Aeromonas	Plesiomonas	Burkholderia.Caballeronia.Paraburkholderia	Citrobacter	Gammaproteobacteria.Genus	Pseudomonadales.Genus	Porticoccus	Pseudomonas	Diplorickettsiaceae.Genus	Coxiella	Aquicella	Candidatus.Ovatusbacter	Legionella	CCM19a.Genus	Ga0077536.Genus	Steroidobacter	Steroidobacteraceae.Genus	X.Agitococcus..lubricus.group	Acinetobacter	OM60.NOR5..clade	Turneriella	Gemmatimonadaceae.Genus	Vicinamibacteraceae.Genus	Subgroup.17.Genus	Chlamydiales.Genus	Neochlamydia	Parachlamydiaceae.Genus	Candidatus.Protochlamydia	Chlamydiaceae.Genus	Simkania	Leptospirillum	Bryobacter	Paludibaculum.Genus	Nitrospira	SH3.11	Oikopleura	X11.24.Genus	JGI.0001001.H03	SM1A02	CL500.3	Planctomycetota.Genus	Pirellulaceae.Genus	Pir4.lineage	Planctomycetes.Genus	Pirellula	Rhodopirellula	Blastopirellula	Planctomycetales.Genus	SH.PL14	Schlesneriaceae.Genus	Schlesneria	Gemmataceae.Genus	Gemmata	Fimbriiglobus	Telmatocola	Tundrisphaera	Isosphaeraceae.Genus	OM190.Genus	vadinHA49.Genus
RTF041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338354886015198	0.000293294227436342	0.00605252632982269	0	0.00253299560058659	0	0	0.0115184642047727	0.000239968004266098	0	0	0	0	0	0	0	0	0.00319957339021464	0.00341287828289561	0.00053326223170244	0	0	0	0	0	0.00130649246767098	0	0	0	0	0	0	0	0	7.99893347553659e-05	0	0	0	0	0	0	0	0	0.456365817890948	0	0	0	0	0	0	0	0	0	0	0.00170643914144781	0	0	0	0	0	0	0	7.99893347553659e-05	0.047646980402613	0.00213304892680976	0	0	0	0	0	0.00354619384082122	0.00469270763898147	0	0.0155445940541261	0	0	0	0	0.00621250499933342	0.00159978669510732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138648180242634	0.000426609785361952	0	0	0	0	0	0	0	0.17267031062525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000933208905479269	0.00026663111585122	0	0	0.000853219570723903	0	0	0	0	0	0	0	0	0	0	0.00255965871217171	0	0	0.0050926543127583	0	0	0.000426609785361952	0	0.00287961605119317	0.066444474070124	0	0	0	0.00197307025729903	0	0.000213304892680976	0	0	0	0	0	0	0	0.00151979736035195	0	0.000159978669510732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106652446340488	0.0285295293960805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195173976803093	0	0.00293294227436342	0	0	0	0	0	0	0	0	0	0.000479936008532196	0	0.0217570990534595	0.0162111718437542	0	0.000319957339021464	0.000213304892680976	0.0029062791627783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103986135181976	0.000186641781095854	0	0	0	0	0	0	0	0.0136515131315825	0	0	0	0	0	0	0	0.00013331555792561	0	0.000213304892680976	0	0	0	0.000186641781095854	0	0	0.0294094120783895	0	0	0	0.000906545793894147	0	0	0
RTF042	0	0	0	0	0	0	0	0	0	0.000176944174113067	0.000287534282933734	0.000132708130584801	0	0	0	0	0	0.060006193046094	0.000552950544103335	0.0181367778465894	0	0.00643634433336282	0.000464478457046802	0.000486596478810935	0.0269618685304786	0	0	0	0	0	0	0	0.00121649119702734	0	0.00625940015924976	0.00701141289923029	0.00148190745819694	0	0	0	0	0	0.00210121206759267	0	0	0	0	0	0	0	0.000110590108820667	0	0	0	0	0	0	0	0	0	0.23507033530921	0	0	0	0	0	0	0	0	0	0	0.00241086437229054	0	0	0	0	0	0	0	0	0.00415818809165708	0.0080067238786163	0	0.000176944174113067	0	0	0	0.0293063788374768	0.0161019198442891	0	0.0372909846943289	0	0	0	0	0.0181146598248253	0.00300805095992214	0	0	0	0.000265416261169601	0.000287534282933734	0.000619304609395736	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00707776696452269	0.000508714500575069	0	0	0	0	0	8.84720870565337e-05	0	0.0979607183933469	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134919932761214	0.00077413076174467	0	0	0.00207909404582854	0	0	0.00101742900115014	0	0.000221180217641334	0	0	0	0	0	0.00260992656816774	0	0	0.0126957444926126	0	0	0.000685658674688136	0	0.00583915774573122	0.133592851455366	0	0	0	0.00378218172166681	0	0.00123860921879147	0	0	0	0	0	0	0	0.00526408917986375	0	0.000530832522339202	0	0.000110590108820667	0	0	0	0	0.000707776696452269	0	0.000221180217641334	0	0	0	0	0	0	0	0	0.000154826152348934	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00090683889232947	0.0448332301158984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000796248783508803	0	0.0242413518534902	0	0.00316287711227108	0	0	0	0	0	0	0	0	0.000154826152348934	0.000309652304697868	0	0.0123418561443864	0.00758648146509776	0	0	0.000641422631159869	0.00679023268158896	0	0	0	8.84720870565337e-05	0	0	0.000818366805272936	0	0	0	0	0	0	0	0	0	0	0	0	0.00247721843758294	0.000685658674688136	0.000442360435282668	0	0	0	0	0	0	0.0382199416084225	0	0	0	0	0	0	0	0	0	0.00145978943643281	0	0	0	0.000376006369990268	0	0	0.0828762275502079	0	0.000619304609395736	0	0.00502079094045829	0	0	0
RTF043	0	0	0	0	0	0	0	0	0	0	0	3.93693037538631e-05	0	0	0	0	0	0.0103738115391429	0.000314954430030905	0.0106887659691738	0	0.00501958622861755	0	0	0.021849963583394	0	0	0	0	0	0	0	0.000177161866892384	0	0.00114170980886203	0.00163382610578532	0.000708647467569536	0	0	0	0	0	0.000393693037538631	0	0	0	0	0	0	0	0	0	0	0.000314954430030905	0	0	0	0	0	0	0.484616444558178	0	0	0	0	0	0	0	0	0	0	0.00677152024566446	0	0	0	0	0	0	0	0	0.0329127379382296	0.00681088954941832	9.84232593846578e-05	0	0	0	0	0.00263774335150883	0.00102360189760044	0	0.0141335800476369	0	0	0	0	0.0040550382866479	0.00124013306824669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000728332119446468	0	0	0	0	0	0	0	0	0.132241491309226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003740083856617	0	0	0.00051180094880022	0	0	0	0.00202751914332395	0	0	0	0	0	0	0.00641719651187969	0	0	0.00340544477470916	0	0	0.00127950237200055	0	0.00165351075766225	0.0590736402826716	0	0	0	0.00104328654947737	0	0.000137792563138521	0	0	0	0	0	0	0	0.00102360189760044	0	0.000118107911261589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206688844707781	0.0330111611976142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000314954430030905	0	0.0303734178461054	0	0.00653530442314128	0	0	0	0	0	0	0	0	0.000393693037538631	0.00188972658018543	0	0.0553926103816854	0.0195271746619161	0	0	0.0018109879726777	0.000354323733784768	0	0.000196846518769316	0	0	0	0	0.000137792563138521	0	0	0	0	0	0	0	0	0	0	0	0	0.000275585126277042	0	0	0	0	0	0	0	0	0.00710615932757229	0	0	0	0	0	0	0	0	0	0.000472431645046357	0	0	0	0.000393693037538631	0	0	0.0216728017165016	0	0	0	0.00108265585323124	0	0	0
RTF044	0	0	0	0	0	0	0	0	0	0	0	9.66043568564942e-05	0	0	0	0	0	0.0277737525962421	0.000289813070569483	0.00901640663993946	0	0.00460480767682623	0	0	0.0151346825741841	0.000144906535284741	0	0	0	0	0	0	0	0	0.00302693651483682	0.00278542562269558	0.00104654719927869	0	0	0	0	0.000193208713712988	0.00119145373456343	0	0	0	0	0	0	0	4.83021784282471e-05	0	0	0	0	0	0	0	0	0	0.488608736254005	0	0	0	0	0	0	0	0	0	0	0.00288202997955208	0	0	0	0	0	0	0	0	0.0128000772834855	0.0049590236519667	0	0	0	0	0	0.00946722697193643	0.00375146919126053	0	0.0210919512470012	0	0	0	0	0.00879099647394098	0.00106264792542144	0	0	0	0	0	4.83021784282471e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260831763512534	0.000322014522854981	0	0	0	0	0	0	0	0.111626334347679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370316701283228	0.000305913796712232	0	0	0.000917741390136695	0	0	0	0.000772834854851954	0	0	0	0	0	0	0.00462090840296897	0	0	0.00576405995910416	0	0	0	0	0.00302693651483682	0.07467516785007	0	0	0	0.00180328132798789	0	0.000466921058139722	0	0	0	0	0	0	0	0.00194818786327263	0	0.000112705082999243	0	0	0	0	0	0	9.66043568564942e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152956898356116	0.0308650920156499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000531323962710718	0	0.0341174386964852	0	0.00524883672253619	0	0	0	0	0	0	0	0	0	0.00122365518684893	0	0.0279508605838123	0.0142652433624756	0	0	0.000692331224138209	0.0017066769711314	0	3.22014522854981e-05	0	0	0	0	0.00016100726142749	0	0	0	0	0	0	0	0	0	0	0	0	0.00132025954370542	0.000225410165998487	0	0	0	0	0	0	0	0.0125424656652015	0	0	0	0	0	0	0	0.000112705082999243	0	0.000144906535284741	0	0	0	0.000322014522854981	0	0	0.0369833679498945	0	0.000193208713712988	0	0.00157787116198941	0	0	0
RTF045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243652743652744	0.000315000315000315	0.00543375543375543	0	0.00187425187425187	0	0	0.011025011025011	0	0	0	0	0	0	0	0.000267750267750268	0	0.00204750204750205	0.00261450261450261	0.000441000441000441	0	0	0	0	0.00011025011025011	0.000708750708750709	0	0	0	0	0	0	0	7.87500787500788e-05	0	0	0	0	0	0	0	0	0	0.497794997794998	0	0	0	0	0	0	0	0	0	0	0.00204750204750205	0	0	0	0	0	0	0	0	0.034020034020034	0.00308700308700309	0	0	0	0	0	0.00346500346500346	0.00464625464625465	0	0.0172777672777673	0	0	0	0	0.0091980091980092	0.00138600138600139	0	0	0	0	0	7.87500787500788e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00218925218925219	0.000645750645750646	0	0	0	0	0	4.72500472500472e-05	0	0.115368865368865	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000157500157500158	0	0	0	0.000693000693000693	0	0	0	0	0	0	0	0	0	0	0.00204750204750205	0	0	0.0045990045990046	0	0	0.000157500157500158	0	0.00237825237825238	0.0628740628740629	0	0	0	0.00173250173250173	0	0.000283500283500283	0	0	0	0	0	4.72500472500472e-05	0	0.00138600138600139	0	0.000126000126000126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00113400113400113	0.0228217728217728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236250236250236	0	0.0243337743337743	0	0.00348075348075348	0	0	0	0	0	0	0	0	0	0.00121275121275121	0	0.0631890631890632	0.0217980217980218	0	0.000551250551250551	0.000283500283500283	0.00203175203175203	0	0	0	0	0	0	0.000283500283500283	0	0	0	0	0	0	0	0	0	0	0	0	0.00100800100800101	0	9.45000945000945e-05	0	0	0	0	0	0	0.0102847602847603	0	0	0	0	0	0	0	0	0	0.000488250488250488	0	0	0	0.000220500220500221	0	0	0.0284602784602785	0	0.000204750204750205	0	0.000866250866250866	0	0	0
RTF046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218445279729803	0.000217900528408781	0.0252764612954186	0	0.0142452470447241	0.000408563490766465	0.000245138094459879	0.0216266274445716	0	0	0	0	0	0	0	0.00144359100070818	0	0.00362259628479599	0.00332298305823392	0.00168872909516806	0	0	0	0	0	0.00359535871874489	0	0	0	0	0	0	0	0	0.000245138094459879	0	0.00138911586860598	0	0	0	0	0	0	0.535599498828785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00220624285013891	0.00424906030397124	0.000245138094459879	0.00452143596448221	0	0	0	0	0.00555646347442393	0	0.0164787274609141	0	0	0	0	0.0210274009914474	0.00171596666121915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011984529062483	0.000163425396306586	0	0	0	0	0	0	0	0.0565451871220788	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163425396306586	0.000626464019175247	0	0	0.00498447458735087	0	0	0.00201557988778123	0	0	0	0	0	0	0	0.00738138039984747	0	0	0.0111129269488479	0	0	0.000326850792613172	0	0.00128016560440159	0.0722885002996132	0	0	0.000381325924715367	0.00291441956746745	0	0.000517513754970856	0	0	0	0	0	0	0	0.00138911586860598	0	0.00035408835866427	0	0	0	0	0	0	0.000190662962357684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272375660510977	0	0	0	0	0	0	0.00198834232173013	0.0322220406384486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00190662962357684	0	0.0191207713678706	0	0.00305060739772294	0	0	0	0	0	0	0	0	0	0.000599226453124149	0	0.0171324290461404	0.0178133681974179	0	0.000435801056817563	0.000272375660510977	0.010595413193877	0	0.000272375660510977	0	0	0	0	0.000190662962357684	0	0	0	0	0	0	0	0	0	0	0	0	0.00411287247371575	0.000272375660510977	0	0	0	0	0	0	0	0.00759928092825625	0	0	0	0	0	0	0.000245138094459879	0.000136187830255488	0	0.000326850792613172	0	0	0	0.000571988887073051	0	0	0.0230974560113308	0	0.000408563490766465	0	0.00128016560440159	0	0	0
RTF047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0187644409176839	0	0.0524190725138283	0	0.0133731649823792	0.000560132564706981	0	0.022545335729456	0	0	0	0	0	0	0	0.00142367026863024	0	0.00422433309216515	0.003570845100007	0.00119028170000233	0	0	0	0	0.000303405139216281	0.00317408453333956	0	0	0	0	0	0	0	0	0.000140033141176745	0	0.000420099423530235	0	0	0	0	0	0	0.494970476346069	0	0	0	0	0	0	0	0	0	0	0.000723504562746517	0	0	0	0	0	0	0	0	0.00324410110392793	0.00581137535883492	0.000233388568627909	0.00336079538824188	0	0	0	0	0.00651154106471865	0	0.0173874483627792	0	0	0	0	0.0153336289588536	0.00168039769412094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015403645529442	0.000163371998039536	0	0	0	0	0	0	0	0.0440170840432236	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156370340980699	0.000933554274511634	0	0	0.00569468107452097	0	0.000233388568627909	0.00291735710784886	0	0	0	0	0	0	0	0.00837864961374192	0	0	0.0100823861647257	0.000373421709804654	0	0.00053679370784419	0	0.0012836371274535	0.0949191308609704	0	0	0.000653487992158144	0.0045977548019698	0	0.000793521133334889	0	0	0	0	0	0	0	0.00158704226666978	0	0.000793521133334889	0	0	0	0	0	0	0.000163371998039536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163371998039536	0	0	0	0	0	0	0.00212383597451397	0.0160804723784629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00214717483137676	0	0.0160104558078745	0	0.00366420052745817	0	0	0	0	0	0	0	0	0	0.00186710854902327	0	0.02667631339417	0.0217051368823955	0	0	0.000326743996079072	0.0129297267019861	0	0.000653487992158144	0	0	0	0	0.000186710854902327	0	0	0	0	0	0	0	0	0	0	0	0.000116694284313954	0.00504119308236283	0	0	0	0	0	0	0	0	0.00541461479216748	0	0	0	0	0	0	0.000210049711765118	0	0	9.33554274511634e-05	0	0	0	0.00105024855882559	0	0	0.0280299670922118	0	0.000770182276472098	0	0.00214717483137676	0	0	0
RTF048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180405343997092	0.00024993183677179	0.0329910024538762	0	0.0102926474597837	0.000363537217122603	0.000636190129964555	0.0181768608561301	0.000181768608561301	0	0	0	0	0	0	0.00165863855312188	0	0.00320367172589294	0.00306734526947196	0.00102244842315732	0	0	0	0	9.08843042806507e-05	0.0020676179223848	0	0	0	0	0	0	0	0	0.000408979369262928	0	0.00124965918385895	0	0	0	0	0	0	0.51120149050259	0	0	0	0	0	0	0	0	0	0	0.00211306007452513	0	0	0	0	0	0	0	0.000159047532491139	0.0134735981096065	0.00529401072434791	0.000204489684631464	0.00338544033445424	0	0	0	0	0.0087703353630828	0	0.0165182223030083	0	0	0	0	0.0126556393710806	0.00163591747705171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00154503317277106	0.000136326456420976	0	0	0	0	0	0	0	0.0384440607107153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197673361810415	0.000704353358175043	0	0	0.00499863673543579	0	0	0.00302190311733164	0	0	0.000181768608561301	0	0	0	0	0.00924747796055621	0	0	0.010201763155503	0.000272652912841952	0	0.000817958738525857	0	0.00122693810778878	0.088271380532582	0	0	0.000318095064982278	0.00327183495410343	0	0.000727074434245206	0	0	0	0	0	0	0	0.00159047532491139	0	0.000681632282104881	0	0	0	0	0	0	0.000113605380350813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288557666091066	0.0246750886121967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00277197128055985	0	0.0198809415613923	0	0.00293101881305099	0	0	0	0	0	0	0	0	0	0.0015223120967009	0	0.0275379441970372	0.0186312823775334	0	0	0.000499863673543579	0.0157457057166227	0	0.000795237662455694	0	0	0	0	0.000159047532491139	0	0	0	0	0	0	0	0	0	0	0	0	0.00356720894301554	0.000159047532491139	0.000113605380350813	0	0	0	0	0	0	0.00799781877669726	0	0	0	0	0	0	0	0	0	0.000408979369262928	0	0	0	0.000454421521403254	0	0	0.0286967190766155	0	0.000499863673543579	0	0.00320367172589294	0	0	0
RTF049	0	0	0	0	0	0	0	0	0	0	0.000389917199935778	0	0	0	0	0	0	0.0175004013853529	0.000435789811692929	0.0414000321108282	0	0.0203674396201748	0	0	0.038120140370192	0	0.000298171976421478	0	0	0	0.000252299364664327	0	0.000733961788114406	0	0.00348631849354343	0.00334870065827198	0.00224775797610037	0	0	0	0	0.000229363058785752	0.00288997454070047	0	0	0	0	0	0	0	0	0	0	0.00121562421156449	0	0	0	0	0	0	0.395697149017179	0	0	0	0	0	0	0	0	0	0	0.000688089176357256	0	0	0	0	0	0	0	0	0.01754627399711	0.00805064336337989	0.000550471341085805	0.00490836945801509	0	0	0	0.00183490447028602	0.00681208284593683	0	0.0249088281841327	0	0	9.17452235143008e-05	0	0.0163994587031813	0.00185784077616459	0	0	0.000229363058785752	0	0.00112387898805018	9.17452235143008e-05	0	0	0	0	0	0	0	0	6.88089176357256e-05	0	0	0	0	0.00224775797610037	0.000665152870478681	0	0	0	0	0	0	0	0.0632353953072318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00185784077616459	0.000596343952842955	0	0	0.00575701277552237	0	0	0.0027752930113076	0	0	0	0	0	0	0	0.0133948026330879	0	0	0.0141287644212023	0.000252299364664327	0	0.000871579623385858	0	0.00139911465859309	0.0848413954448497	0	0	0.000596343952842955	0.00568820385788665	0	0.000963324846900158	0	0	0	0	0	0	0	0.00190371338792174	0	0.000366980894057203	0	0	0	0.000137617835271451	0	0	0.00213307644670749	0	0	0	0	0	0	0.000917452235143008	0	0	0	0	0	0	0	0	0	0	6.88089176357256e-05	0	0	0	0	0	0	0.00644510195187963	0.0297254524186335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00298171976421478	0	0.0283263377600404	0	0.00350925479942201	0	0	0	0	0	0	0	0	0	0.00144498727035024	0	0.0348402486295557	0.0147480446799239	0	0	0.000344044588178628	0.0100690382806945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000229363058785752	0.00463313378747219	0.000206426752907177	0	0	0	0	0	0	0	0.00750017202229409	0	0	0	0	0	0	0.000114681529392876	0	0	0.000160554141150026	0	0	0	0.000917452235143008	0	0	0.031262184912498	0	0.000481662423450079	0	0.00348631849354343	0	0	0
RTF050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000482763160782076	0	0.00366461126593667	0	0.00188716508305721	0	0	0.00491540672796296	0	0	0	0	0	0	0	0.000109718900177745	0	0	0	6.58313401066468e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00623203353009589	0	0	0	0	0	0	0.787584209255886	0	0	0	0	0	0	0	0	0	0	0.00116302034188409	0	0	0	0	0	0	0	0	0.00445458734721643	0.0010313576616708	0	0.000241381580391038	0	0	0	0	0.000153606460248842	0	0.000460819380746527	0	0	0	0	0.000263325360426587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00818502995325975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109718900177745	0	0	0.000307212920497685	0	0	0	0	0	0	0	0	0	0	0.00041693182067543	0	6.58313401066468e-05	0.000307212920497685	0	0	0	0	0	0.00427903710693204	0	0	0	0.000307212920497685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000702200961137566	0.00263325360426587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177744618287946	0	0.00131662680213294	0	0	0	0	0	0	0	0	0	0.001119132781813	0	0.106493164512519	0.0582387922143468	0	0	0	0.000285269140462136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019749402031994	0	0	0	0	0	0	0	0	0.000153606460248842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000394988040639881	0	0	0	0	0	0	0
